1,0
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,2
111,1
112,2
113,2
114,2
115,2
116,1
117,2
118,1
119,1
120,1
121,1
122,1
123,1
124,2
125,2
126,2
127,2
128,1
129,1
130,1
131,1
132,2
133,2
134,2
135,2
136,2
137,2
138,1
139,1
140,1
141,1
142,1
143,2
144,1
145,1
146,1
147,1
148,1
149,2
150,1
151,2
152,1
153,1
154,2
155,2
156,2
157,1
158,1
159,2
160,2
161,1
162,1
163,1
164,2
165,1
166,1
167,1
168,1
169,1
170,2
171,2
172,1
173,2
174,2
175,1
176,1
177,2
178,1
179,1
180,1
181,2
182,1
183,1
184,2
185,1
186,2
187,2
188,1
189,1
190,2
191,2
192,2
193,2
194,2
195,1
196,2
197,1
198,1
199,1
200,1
201,1
202,2
203,1
204,1
205,1
206,1
207,2
208,2
209,2
210,2
211,2
212,2
213,2
214,2
215,2
216,2
217,2
218,2
219,2
220,2
221,2
222,2
223,2
224,2
225,2
226,2
227,2
228,2
229,2
230,2
231,1
232,2
233,2
234,2
235,2
236,1
237,1
238,2
239,2
240,2
241,2
242,2
243,2
244,2
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,2
260,2
261,2
262,2
263,2
264,1
265,1
266,1
267,1
268,1
269,2
270,2
271,1
272,1
273,2
274,2
275,1
276,2
277,2
278,1
279,1
280,2
281,1
282,2
283,2
284,1
285,1
286,1
287,1
288,1
289,1
290,2
291,2
292,1
293,2
294,2
295,2
296,2
297,2
298,2
299,2
300,1
301,1
302,2
303,1
304,2
305,2
306,2
307,1
308,1
309,1
310,1
311,2
312,2
313,2
314,2
315,2
316,2
317,2
318,1
319,2
320,2
321,2
322,2
323,2
324,2
325,2
326,2
327,2
328,1
329,1
330,1
331,2
332,1
333,1
334,1
335,2
336,2
337,2
338,1
339,1
340,2
341,1
342,1
343,1
344,1
345,2
346,1
347,2
348,2
349,1
350,2
351,2
352,2
353,2
354,2
355,2
356,2
357,2
358,2
359,2
360,2
361,2
362,1
363,2
364,2
365,1
366,2
367,1
368,1
369,1
370,2
371,2
372,1
373,1
374,2
375,2
376,2
377,2
378,2
379,2
380,2
381,2
382,2
383,1
384,2
385,2
386,1
387,2
388,2
389,1
390,2
391,2
392,2
393,1
394,2
395,2
396,2
397,2
398,2
399,2
400,2
401,2
402,2
403,2
404,2
405,2
406,2
407,2
408,2
409,2
410,2
411,2
412,2
413,2
414,2
415,2
416,2
417,1
418,2
419,2
420,2
421,2
