1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,1
11,2
12,1
13,1
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,1
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,1
37,2
38,2
39,2
40,0
41,2
42,2
43,1
44,2
45,2
46,2
47,2
48,2
49,1
50,2
51,1
52,2
53,2
54,2
55,2
56,1
57,2
58,2
59,2
60,2
61,1
62,2
63,0
64,2
65,2
66,2
67,2
68,2
69,1
70,2
71,2
72,2
73,2
74,1
75,2
76,2
77,2
78,2
79,1
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,1
97,2
98,2
99,2
100,2
101,2
102,2
103,1
104,2
105,2
106,2
107,2
108,2
109,2
110,1
111,2
112,0
113,2
114,2
115,2
116,2
117,2
118,2
119,0
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,0
132,2
133,2
134,2
135,2
136,1
137,2
138,2
139,2
140,1
141,2
142,2
143,1
144,2
145,2
146,2
147,2
148,2
149,2
150,1
151,2
152,2
153,2
154,0
155,0
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,0
170,0
171,2
172,2
173,2
174,1
175,2
176,2
177,1
178,2
179,2
180,2
181,2
182,0
183,2
184,2
185,2
186,1
187,2
188,1
189,2
190,2
191,2
192,1
193,2
194,2
195,2
196,2
197,1
198,2
199,2
200,1
201,2
202,2
203,2
204,2
205,1
206,2
207,2
208,2
209,2
210,2
211,2
212,2
213,1
214,2
215,1
216,2
217,2
218,1
219,2
220,2
221,1
222,1
223,1
224,2
225,2
226,1
227,2
228,2
229,2
230,1
231,2
232,2
233,2
234,2
235,2
236,1
237,2
238,2
239,2
240,2
241,2
242,2
243,2
244,1
245,2
246,2
247,2
248,1
249,2
250,1
251,1
252,2
253,2
254,2
255,1
256,1
257,1
258,1
259,2
260,2
261,1
262,2
263,2
264,2
265,2
266,2
267,1
268,2
269,2
